timestamp_iso8601,epoch_seconds,Corrente_Bateria_Principal_adc,Corrente_Bateria_Principal_value,Corrente_Celula_Hidrogenio_adc,Corrente_Celula_Hidrogenio_value,Tensao_Bateria_Principal_adc,Tensao_Bateria_Principal_value,Tensao_Celula_Hidrogenio_adc,Tensao_Celula_Hidrogenio_value,Corrente_Sistema_Auxiliar_adc,Corrente_Sistema_Auxiliar_value,Corrente_Carregamento_H2_adc,Corrente_Carregamento_H2_value,Pressao_Cilindro_Hidrogenio_adc,Pressao_Cilindro_Hidrogenio_value,Tensao_Barramento_Auxiliar_adc,Tensao_Barramento_Auxiliar_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,latitude,longitude,altitude,speed
2026-05-30T15:05:52-0300,1780164352,966,-25.0806,965,-25.4049,986,2.2600,3,0.0020,979,-25.3095,980,-24.4018,1,13.4502,5150,9.9736,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:52-0300,1780164352,966,-25.0803,966,-25.4520,986,2.2706,3,0.0015,978,-25.3114,976,-24.4067,0,2.5461,1,1.9922,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:52-0300,1780164352,965,-25.0819,986,-25.4282,3,0.4549,3,0.0014,979,-25.3102,975,-24.4093,1,0.4207,5151,9.9240,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:52-0300,1780164352,965,-25.0822,986,-25.4234,965,1.8707,986,1.8201,979,-25.3099,17379,2.1431,1,-0.0043,5151,11.5103,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:52-0300,1780164352,966,-25.0806,984,-25.4258,966,2.1557,985,2.1820,979,-25.3099,17379,7.4536,1,-0.0894,976,4.1034,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:52-0300,1780164352,965,-25.0820,965,-25.4578,985,2.2479,3,0.4375,979,-25.3098,976,-18.0356,976,53.9848,0,0.8162,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:52-0300,1780164352,17379,1.9644,984,-25.4327,984,2.2645,3,0.0886,17379,1.7066,976,-23.1335,976,64.7996,1,0.1607,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:52-0300,1780164352,965,-19.6730,965,-25.4592,3,0.4536,3,0.0188,980,-19.9049,975,-24.1547,1,12.8714,5151,9.5577,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:52-0300,1780164352,966,-23.9988,985,-25.4313,29667,54.9482,3,0.0049,980,-24.2272,975,-24.3589,0,2.4303,5150,11.4352,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:52-0300,1780164352,966,-24.8640,986,-25.4240,3,10.9904,3,0.0021,980,-25.0917,975,-24.3997,1,0.3976,5150,11.8107,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
